ticker,chunk,raw,chunk_norm,norm,percentile_rank,conviction,layer,industry,momentum,flow,real_fields,fundamentals_real_fields,fundamentals_quality,data_source,market_activity_source,market_activity_data_type,options_premium_is_real,dark_pool_data_is_real,global_ranking_status
QQQX,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QRHC,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
QRVO,2,6.13,10.0,10.0,95.9,A,2,Semiconductors,-20.7,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QS,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QSEAU,2,4.8,2.91,2.91,2.4,A,9,Shell Companies,-2.9,low_volume,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QSIAW,2,4.85,3.21,3.22,3.5,C,9,,,neutral,3,3,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QTTB,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QTWO,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QUBT,2,6.63,10.0,10.0,95.9,A,5,Computer Hardware,-64.8,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QUCY,2,5.99,10.0,10.0,95.9,A,9,Diagnostics & Research,-61.8,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QURE,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QXL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
QXO,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
R,2,5.23,5.49,5.56,76.7,A,9,Rental & Leasing Services,-4.1,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAAQ,2,5.23,5.49,5.56,76.7,C,9,Shell Companies,,neutral,2,2,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAAQW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAC,3,6.03,10.0,10.0,95.9,A,9,Shell Companies,-0.6,dark_pool_buying,5,5,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAINW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,2,2,partial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAMP,2,5.26,5.67,5.74,78.7,A,4,Software - Infrastructure,0.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAND,3,5.23,5.63,5.56,76.7,B,9,Asset Management,-40.4,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
RANG,2,4.8,2.91,2.91,2.4,B,9,Shell Companies,-0.4,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
RANGR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RARE,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAVE,2,5.43,6.69,6.79,86.6,A,9,Restaurants,-9.6,elevated_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RAYA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RBA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RBCAA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RBLX,2,5.91,9.56,9.75,95.5,A,9,Electronic Gaming & Multimedia,-60.9,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RBRK,3,5.35,6.4,6.3,80.9,C,4,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RC,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCAT,2,5.95,9.8,10.0,95.9,A,9,Aerospace & Defense,-49.1,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCD,3,5.06,4.56,4.51,71.9,B,9,,0.0,neutral,4,4,substantial,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCEL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCI,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RCL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCON,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RCUS,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDAC,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDACR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDACU,3,5.29,6.02,5.93,79.3,A,9,Shell Companies,-52.5,low_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
RDAGW,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
RDCM,2,4.72,2.44,2.41,1.3,A,9,Telecom Services,-10.5,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDDT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDHL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RDNW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RDW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REBN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REE,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REG,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REGN,2,4.66,2.08,2.04,0.8,A,9,Biotechnology,-18.0,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REKR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RELY,2,5.35,6.21,6.3,80.9,C,8,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RENT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RENX,2,5.87,9.32,9.5,94.9,A,9,Real Estate - Development,-94.7,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
REPL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RETO,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
REVBW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RF,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RFAIR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RFAM,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RFM,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RFMZ,3,5.06,4.56,4.51,71.9,B,9,Asset Management,-0.4,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
RGA,2,4.84,3.15,3.15,3.0,A,9,Insurance - Reinsurance,0.0,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RGC,3,6.14,10.0,10.0,95.9,A,9,Drug Manufacturers - Specialty & Generic,-88.9,elevated_volume,6,6,high,polygon,polygon,stock_market_proxy,False,False,recomputed
RGEN,2,5.28,5.79,5.87,79.1,A,9,Medical Instruments & Supplies,-16.3,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RGNT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RGP,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RGT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RGTI,2,6.7,10.0,10.0,95.9,A,5,Computer Hardware,-70.6,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RH,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RHI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RHP,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIBBU,2,5.26,5.67,5.74,78.7,A,9,Shell Companies,-30.8,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIBER,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RIGL,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
RILY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
RILYZ,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIME,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIO,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIOT,2,5.35,6.21,6.3,80.9,C,3,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RIVN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RKLB,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RLAY,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RLI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RLX,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RMBI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RMBS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RMCF,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RMD,3,5.7,8.62,8.46,92.4,B,9,Medical Instruments & Supplies,-30.1,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
RMNI,3,5.1,4.81,4.76,73.6,A,5,Software - Application,-9.9,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RMR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RMT,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNAC,3,4.7,2.27,2.29,1.2,A,9,Biotechnology,-30.9,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNAZ,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNG,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNGR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNTX,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
RNWWW,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RNXT,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
ROK,3,5.23,5.63,5.56,76.7,B,9,Specialty Industrial Machinery,-4.6,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
ROKU,2,4.91,3.57,3.59,4.1,A,9,Entertainment,-2.1,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ROL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ROOT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
ROST,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RPID,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RQI,2,4.93,3.69,3.71,4.7,A,9,Asset Management,-8.4,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RR,2,5.93,9.68,9.87,95.8,A,9,Specialty Industrial Machinery,-75.6,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RREVU,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RRGB,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RRR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RS,2,5.0,4.11,4.14,6.2,A,9,Steel,-8.3,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RSG,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RSI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RSSS,3,6.17,10.0,10.0,95.9,B,5,Software - Application,-41.7,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
RSVR,2,5.42,6.63,6.73,86.2,A,9,Entertainment,-2.8,low_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RTACU,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RTO,3,5.0,4.18,4.14,6.2,A,9,Specialty Business Services,-14.1,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RTX,2,5.23,5.49,5.56,76.7,A,9,Aerospace & Defense,-7.3,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RUBI,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RUN,2,5.35,6.21,6.3,80.9,C,1,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RUSHA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RVI,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RVLV,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RVMD,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RVSN,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RVT,2,5.31,5.97,6.05,79.6,A,9,Asset Management,-2.2,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RVTY,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RWAY,2,5.47,6.92,7.04,87.2,A,9,Asset Management,-44.6,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RWT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RWTN,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RWTP,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RWTQ,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RXRX,3,5.41,6.78,6.67,84.5,C,5,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RXST,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RXT,3,5.56,7.73,7.59,89.4,A,4,Software - Infrastructure,-29.1,elevated_volume,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RY,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RYAAY,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RYF,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
RYN,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RYTM,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
RZLT,3,5.66,8.36,8.21,91.8,B,9,Biotechnology,-56.6,neutral,5,5,substantial,simulated,simulated,neutral_default,False,False,recomputed
RZLVW,3,5.38,6.59,6.48,83.9,C,9,,,neutral,3,3,partial,simulated,simulated,neutral_default,False,False,recomputed
S,2,5.41,6.57,6.67,84.5,C,7,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SABR,2,5.82,9.02,9.2,94.1,A,4,Software - Infrastructure,-43.4,low_volume,8,8,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SABS,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,polygon,polygon,stock_market_proxy,False,False,recomputed
SABSW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAFE,2,5.15,5.01,5.06,74.8,A,9,REIT - Diversified,-1.7,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAFT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAH,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAIA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAIC,3,5.35,6.4,6.3,80.9,C,6,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SAIL,2,5.41,6.57,6.67,84.5,C,7,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAM,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SANA,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SANM,3,6.0,10.0,10.0,95.9,B,2,Electronic Components,-26.1,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
SAP,2,5.84,9.14,9.32,94.5,A,5,Software - Application,-48.0,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SATA,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SATL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SATS,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SAV,2,5.31,5.97,6.05,79.6,B,9,,-3.4,neutral,4,4,substantial,simulated,simulated,neutral_default,False,False,recomputed
SBAC,2,5.0,4.11,4.14,6.2,A,9,REIT - Specialty,-18.7,neutral,7,7,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SBCWW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SBET,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SBFM,3,5.59,7.92,7.78,90.1,B,9,Drug Manufacturers - Specialty & Generic,-90.5,low_volume,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
SBFMW,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SBGSY,3,4.91,3.61,3.59,4.1,B,9,Specialty Industrial Machinery,-8.3,low_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
SBI,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SBLK,3,5.0,4.18,4.14,6.2,B,9,Marine Shipping,-4.8,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SBR,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SBRA,2,4.99,4.05,4.08,5.6,B,9,REIT - Healthcare Facilities,-6.8,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SBS,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SBSI,3,5.08,4.68,4.63,72.3,A,9,Banks - Regional,-3.5,neutral,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SBUX,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCAGW,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCCD,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCCF,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCCO,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCD,2,5.08,4.59,4.63,72.3,B,9,Asset Management,-0.9,neutral,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
SCHW,2,5.35,6.21,6.3,80.9,C,8,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCI,2,4.97,3.93,3.96,5.1,B,9,Personal Services,-11.3,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SCII,3,4.97,3.99,3.96,5.1,A,9,Shell Companies,0.0,low_volume,6,6,high,finnhub,finnhub,stock_market_proxy,False,False,recomputed
SCIIU,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCKT,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCNI,3,5.61,8.04,7.9,90.5,A,9,Biotechnology,-89.2,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
SCOR,3,5.0,4.18,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCSC,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SCWO,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SD,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SDA,3,5.27,5.89,5.8,78.8,A,9,Auto & Truck Dealerships,-67.9,low_volume,8,8,high,polygon,polygon,stock_market_proxy,False,False,recomputed
SDHC,2,4.99,4.05,4.08,5.6,B,9,Real Estate - Development,-31.7,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SDHIU,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SDRL,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SDST,2,5.89,9.44,9.63,95.3,B,9,Electrical Equipment & Parts,-75.7,elevated_volume,6,6,high,simulated,simulated,neutral_default,False,False,recomputed
SE,2,5.21,5.37,5.43,75.9,B,9,Internet Retail,-43.4,neutral,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SEB,2,5.32,6.03,6.11,80.2,B,9,Conglomerates,-21.7,low_volume,7,7,high,simulated,simulated,neutral_default,False,False,recomputed
SEDG,2,5.35,6.21,6.3,80.9,C,1,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SEER,2,5.47,6.92,7.04,87.2,B,9,Biotechnology,-8.4,dark_pool_buying,8,8,high,simulated,simulated,neutral_default,False,False,recomputed
SEGG,2,5.0,4.11,4.14,6.2,C,9,,,neutral,0,0,none,simulated,simulated,neutral_default,False,False,recomputed
SEI,3,5.65,8.3,8.15,91.6,A,1,Oil & Gas Equipment & Services,-13.6,neutral,7,7,high,polygon,polygon,stock_market_proxy,False,False,recomputed
