ticker,chunk,raw,norm,conviction,layer,industry,momentum,flow,real_fields,data_source
KIM,1,6.18,10.0,B,9,REIT - Retail,-3.5,dark_pool_buying,7,simulated
KIO,1,5.0,4.09,C,9,,,neutral,0,simulated
KKR,1,5.27,5.73,B,9,Asset Management,-34.9,neutral,7,simulated
KKRT,1,5.0,4.09,C,9,,,neutral,0,simulated
KLAC,1,5.41,6.59,C,2,,,neutral,0,simulated
KLIC,1,5.0,4.09,C,9,,,neutral,0,simulated
KLRS,1,5.0,4.09,C,9,,,neutral,0,simulated
KMB,1,5.0,4.09,C,9,,,neutral,0,simulated
KMDA,3,5.15,5.0,A,9,Drug Manufacturers - Specialty & Generic,-17.4,low_volume,7,finnhub
KMI,1,5.42,6.65,B,1,Oil & Gas Midstream,-8.9,neutral,7,simulated
KMRK,3,6.41,10.0,B,9,Leisure,-73.1,dark_pool_buying,8,simulated
KMX,1,4.85,3.18,B,9,Auto & Truck Dealerships,-26.4,neutral,6,simulated
KNTK,1,5.0,4.09,C,9,,,neutral,0,simulated
KNX,3,5.0,4.12,C,9,,,neutral,0,simulated
KO,1,5.0,4.09,C,9,,,neutral,0,simulated
KODK,1,5.0,4.09,C,9,,,neutral,0,simulated
KOP,1,5.28,5.79,B,9,Specialty Chemicals,0.0,low_volume,7,simulated
KOSS,1,5.0,4.09,C,9,,,neutral,0,simulated
KOYNU,2,5.22,5.45,B,9,Shell Companies,-0.9,low_volume,6,simulated
KPLT,1,5.0,4.09,C,9,,,neutral,0,simulated
KR,1,5.23,5.49,B,9,Grocery Stores,-14.7,neutral,6,simulated
KRAQ,1,4.9,3.48,B,9,Shell Companies,0.0,neutral,5,simulated
KRT,1,4.59,1.6,B,9,Packaging & Containers,0.0,neutral,7,simulated
KRYS,3,5.0,4.12,C,9,,,neutral,0,simulated
KTH,1,5.0,4.09,C,9,,,neutral,0,simulated
KTN,3,5.31,5.95,B,9,,-0.3,neutral,4,simulated
KTOS,1,5.0,4.09,C,9,,,neutral,0,simulated
KTWO,2,5.0,4.08,C,9,,,neutral,0,simulated
KULR,1,5.35,6.22,C,3,,,neutral,0,simulated
KURA,1,5.45,6.83,B,9,Biotechnology,-24.0,neutral,7,simulated
KVACW,1,6.66,10.0,B,9,,-72.5,dark_pool_buying,5,simulated
KVHI,2,5.0,4.08,C,9,,,neutral,0,simulated
KVUE,1,5.13,4.88,B,9,Household & Personal Products,-16.0,low_volume,7,simulated
KW,1,5.27,5.73,B,9,Real Estate Services,-0.1,elevated_volume,7,simulated
KWM,3,6.94,10.0,B,9,Entertainment,-96.3,dark_pool_buying,8,simulated
KWMWW,1,5.0,4.09,C,9,,,neutral,0,simulated
KWR,1,5.0,4.09,C,9,,,neutral,0,simulated
KYIVW,1,4.9,3.48,B,9,,-14.0,neutral,6,simulated
KYMR,3,5.0,4.12,C,9,,,neutral,0,simulated
KYOCY,3,5.0,4.12,C,9,,,neutral,0,simulated
KZIA,1,5.0,4.09,C,9,,,neutral,0,simulated
L,1,5.0,4.09,C,9,,,neutral,0,simulated
LAB,1,5.96,9.93,B,9,Medical Devices,-49.5,neutral,6,simulated
LABT,1,4.66,2.02,B,9,Biotechnology,,low_volume,5,simulated
LAC,1,5.0,4.09,C,9,,,neutral,0,simulated
LADR,1,5.0,4.09,C,9,,,neutral,0,simulated
LAES,3,5.41,6.54,C,2,,,neutral,0,simulated
LANV,1,5.51,7.19,B,9,Luxury Goods,-42.2,elevated_volume,7,simulated
LARK,3,5.0,4.12,C,9,,,neutral,0,finnhub
LASE,3,5.84,9.07,A,9,Specialty Industrial Machinery,-64.7,neutral,7,finnhub
LASR,1,5.0,4.09,C,9,,,neutral,0,simulated
LAW,1,5.0,4.09,C,9,,,neutral,0,simulated
LAZ,3,5.0,4.12,C,9,,,neutral,0,finnhub
LBGJ,1,5.0,4.09,C,9,,,neutral,0,simulated
LBRDA,3,5.85,9.13,A,9,Telecom Services,-64.7,neutral,5,polygon
LBRX,3,5.0,4.12,C,9,,,neutral,0,simulated
LBTYA,1,5.0,4.09,B,9,Telecom Services,-8.0,neutral,7,simulated
LBTYB,1,4.85,3.18,B,9,Telecom Services,-24.5,low_volume,8,simulated
LC,1,5.0,4.09,C,9,,,neutral,0,simulated
LCCCR,1,5.0,4.09,C,9,,,neutral,0,simulated
LCFY,3,5.0,4.12,C,9,,,neutral,0,finnhub
LCID,1,5.0,4.09,C,9,,,neutral,0,simulated
LCNB,3,5.0,4.12,C,9,,,neutral,0,finnhub
LCUT,1,5.0,4.09,C,9,,,neutral,0,simulated
LDI,3,5.0,4.12,C,9,,,neutral,0,finnhub
LDOS,1,6.38,10.0,B,3,Information Technology Services,-42.4,low_volume,7,simulated
LDP,3,5.0,4.12,C,9,,,neutral,0,finnhub
LE,3,5.0,4.12,C,9,,,neutral,0,simulated
LECO,3,5.0,4.12,B,9,Tools & Accessories,-7.4,neutral,7,simulated
LEDS,3,5.48,6.95,B,2,Semiconductors,-41.2,neutral,7,simulated
LEGN,3,5.16,5.06,A,9,Biotechnology,-24.4,low_volume,8,polygon
LEN,1,5.32,6.04,B,9,Residential Construction,-36.5,neutral,6,simulated
LESL,3,5.0,4.12,C,9,,,neutral,0,polygon
LEU,1,5.35,6.22,C,1,,,neutral,0,simulated
LFAC,3,5.0,4.12,C,9,,,neutral,0,polygon
LFACU,3,5.0,4.12,C,9,,,neutral,0,finnhub
LFCR,1,5.58,7.62,B,9,Drug Manufacturers - Specialty & Generic,-39.7,low_volume,7,simulated
LFMD,3,5.0,4.12,C,9,,,neutral,0,finnhub
LFMDP,1,5.08,4.58,B,9,Health Information Services,-1.8,neutral,6,simulated
LFST,3,5.0,4.12,C,9,,,neutral,0,finnhub
LFVN,1,5.0,4.09,C,9,,,neutral,0,simulated
LGCL,3,5.0,4.12,C,9,,,neutral,0,finnhub
LGCY,1,5.24,5.55,B,9,Education & Training Services,-22.9,low_volume,8,simulated
LGL,1,5.38,6.4,B,9,Scientific & Technical Instruments,-10.2,neutral,7,simulated
LGRDY,3,5.28,5.77,B,9,Electrical Equipment & Parts,-13.7,elevated_volume,7,simulated
LGVN,3,5.0,4.12,C,9,,,neutral,0,polygon
LHX,2,5.0,4.08,C,9,,,neutral,0,polygon
LII,3,5.28,5.77,A,9,Building Products & Equipment,-19.6,low_volume,8,finnhub
LILA,3,5.0,4.12,C,9,,,neutral,0,finnhub
LIN,2,5.0,4.08,C,9,,,neutral,0,polygon
LITE,2,5.0,4.08,C,9,,,neutral,0,polygon
LITS,3,5.84,9.07,A,9,Biotechnology,-87.7,neutral,6,polygon
LIVN,2,5.0,4.08,C,9,,,neutral,0,polygon
LKSP,3,5.0,4.12,C,9,,,neutral,0,simulated
LKSPR,2,5.0,4.08,C,9,,,neutral,1,polygon
LLY,2,5.23,5.51,A,9,Drug Manufacturers - General,-3.2,neutral,7,polygon
LMND,2,5.0,4.08,C,9,,,neutral,0,polygon
LMNR,3,5.47,6.89,B,9,Farm Products,-20.2,elevated_volume,8,simulated
LMT,2,5.0,4.08,C,9,,,neutral,0,polygon
LNC,2,5.0,4.08,C,9,,,neutral,0,polygon
LND,2,4.75,2.54,A,9,Farm Products,-15.1,low_volume,8,polygon
LNKS,3,5.0,4.12,C,9,,,neutral,0,simulated
LNT,2,5.9,9.65,A,1,Utilities - Regulated Electric,-0.1,neutral,7,polygon
LNZA,3,6.33,10.0,A,9,Waste Management,-90.5,dark_pool_buying,8,polygon
LNZAW,2,5.0,4.08,C,9,,,neutral,0,finnhub
LOCO,2,5.0,4.08,C,9,,,neutral,0,finnhub
LODE,2,5.0,4.08,C,9,,,neutral,0,finnhub
LOGI,3,5.0,4.12,C,9,,,neutral,0,polygon
LONA,2,5.18,5.2,A,9,Biotechnology,-28.9,low_volume,6,polygon
LOT,2,5.0,4.08,C,9,,,neutral,0,polygon
LOVE,3,5.0,4.12,C,9,,,neutral,0,simulated
LOW,2,5.0,4.08,C,9,,,neutral,0,polygon
LPAA,3,5.18,5.18,A,9,Shell Companies,0.0,elevated_volume,6,polygon
LPAAW,2,4.82,2.97,B,9,,-17.3,neutral,4,polygon
LPCN,2,6.12,10.0,A,9,Biotechnology,-79.4,elevated_volume,8,polygon
LPCV,3,5.0,4.12,C,9,,,neutral,0,finnhub
LPCVU,2,5.22,5.45,A,9,Shell Companies,-0.2,low_volume,6,finnhub
LPCVW,2,5.23,5.51,C,9,,,neutral,1,polygon
LPKF,3,5.0,4.12,C,9,,,neutral,0,simulated
LPLA,2,5.52,7.3,A,8,Capital Markets,-23.7,neutral,7,finnhub
LPRO,2,5.0,4.08,C,9,,,neutral,0,polygon
LPTH,3,5.0,4.12,C,9,,,neutral,0,simulated
LQDA,2,5.0,4.08,C,9,,,neutral,0,polygon
LQDT,3,5.0,4.12,C,9,,,neutral,0,finnhub
LRCX,2,5.41,6.62,C,2,,,neutral,0,polygon
LRE,2,5.13,4.89,A,9,Real Estate - Development,-40.1,low_volume,7,polygon
LRN,2,5.91,9.71,A,9,Education & Training Services,-49.9,neutral,6,polygon
LSAK,2,5.47,6.99,A,4,Software - Infrastructure,-13.8,low_volume,8,polygon
LSCC,3,5.45,6.77,B,2,Semiconductors,-5.1,low_volume,8,simulated
LSPD,3,5.35,6.18,C,8,,,neutral,0,simulated
LSTR,3,5.23,5.47,B,9,Integrated Freight & Logistics,-4.7,neutral,6,simulated
LTBR,3,5.35,6.18,C,1,,,neutral,0,polygon
LTC,2,5.0,4.08,C,9,,,neutral,0,polygon
LTH,2,5.0,4.08,C,9,,,neutral,0,polygon
LTM,2,5.23,5.51,A,9,Airlines,-18.9,neutral,7,polygon
LTRYW,3,5.0,4.12,C,9,,,neutral,0,simulated
LUCYW,3,5.0,4.12,C,9,,,neutral,0,finnhub
LUD,2,5.0,4.08,C,9,,,neutral,0,finnhub
LULU,3,5.76,8.6,A,9,Apparel Retail,-52.8,neutral,6,finnhub
LUMN,3,5.0,4.12,C,9,,,neutral,0,finnhub
LUNG,3,5.93,9.6,B,9,Medical Devices,-66.0,neutral,7,simulated
LUNR,2,5.0,4.08,C,9,,,neutral,0,finnhub
LUV,2,4.98,3.96,A,9,Airlines,-11.4,neutral,7,polygon
LUXE,2,5.0,4.08,C,9,,,neutral,0,finnhub
LVLU,2,5.0,4.08,C,9,,,neutral,0,polygon
LVS,3,5.0,4.12,C,9,,,neutral,0,simulated
LVWR,3,5.0,4.12,C,9,,,neutral,0,simulated
LW,2,5.09,4.64,A,9,Packaged Foods,-30.8,low_volume,7,polygon
LWAY,3,5.0,4.12,C,9,,,neutral,0,polygon
LWLG,3,5.36,6.24,B,9,Specialty Chemicals,-47.0,low_volume,8,simulated
LX,3,5.0,4.12,C,9,,,neutral,0,polygon
LXEO,3,5.0,4.12,C,9,,,neutral,0,polygon
LXFR,3,4.83,3.12,B,9,Specialty Industrial Machinery,-0.1,neutral,7,simulated
LXU,2,5.0,4.08,C,9,,,neutral,0,simulated
LYB,2,5.0,4.08,C,9,,,neutral,0,polygon
LYEL,2,5.0,4.08,C,9,,,neutral,0,polygon
LYFT,2,5.0,4.08,C,9,,,neutral,0,finnhub
LYSCF,2,5.0,4.08,C,9,,,neutral,0,polygon
LYV,2,5.0,4.08,C,9,,,neutral,0,polygon
M,2,5.0,4.08,C,9,,,neutral,0,polygon
MA,2,5.35,6.25,C,8,,,neutral,0,polygon
MAA,2,5.08,4.58,A,9,REIT - Residential,-7.7,neutral,6,polygon
MAAS,2,5.0,4.08,C,9,,,neutral,0,simulated
MAC,2,5.0,4.08,C,9,,,neutral,0,finnhub
MAIN,2,5.27,5.75,A,9,Asset Management,-19.1,low_volume,6,polygon
MAMA,2,5.0,4.08,C,9,,,neutral,0,finnhub
MAMO,2,5.0,4.08,C,9,,,neutral,0,polygon
MAN,2,5.0,4.08,C,9,,,neutral,0,polygon
MANE,2,5.0,4.08,C,9,,,neutral,0,polygon
MANH,2,6.05,10.0,A,5,Software - Application,-37.1,neutral,7,polygon
MANU,3,5.0,4.12,C,9,,,neutral,0,polygon
MAR,3,5.0,4.12,C,9,,,neutral,0,polygon
MARA,2,5.16,5.07,A,3,Capital Markets,-34.8,neutral,7,polygon
MAS,2,5.0,4.08,C,9,,,neutral,0,finnhub
MATW,3,5.0,4.12,C,9,,,neutral,0,finnhub
MATX,3,5.0,4.12,C,9,,,neutral,0,simulated
MAX,2,5.42,6.68,A,5,Internet Content & Information,-25.5,neutral,7,polygon
MAYS,3,5.0,4.12,C,9,,,neutral,0,simulated
MBBC,2,5.04,4.33,A,9,Banks - Regional,-4.5,elevated_volume,7,polygon
MBI,2,5.0,4.08,C,9,,,neutral,0,polygon
MBIO,2,5.0,4.08,C,9,,,neutral,0,finnhub
MBOT,2,5.42,6.68,A,9,Medical Instruments & Supplies,-58.5,low_volume,6,polygon
MBUU,2,5.24,5.57,A,9,Recreational Vehicles,-30.2,low_volume,7,polygon
MBWM,3,5.0,4.12,C,9,,,neutral,0,simulated
MCBS,2,5.0,4.08,C,9,,,neutral,0,finnhub
MCD,2,5.0,4.08,C,9,,,neutral,0,polygon
MCHP,2,5.62,7.92,A,2,Semiconductors,-3.9,neutral,6,polygon
MCHPP,3,5.0,4.12,C,9,,,neutral,0,simulated
MCI,3,5.0,4.12,C,9,,,neutral,0,simulated
MCK,2,5.0,4.08,C,9,,,neutral,0,polygon
MCO,2,5.0,4.08,C,9,,,neutral,0,polygon
MCRI,2,5.0,4.08,C,9,,,neutral,0,finnhub
MCRP,2,5.0,4.08,C,9,,,neutral,0,finnhub
MCS,3,5.0,4.12,C,9,,,neutral,0,simulated
MD,2,4.72,2.35,A,9,Medical Care Facilities,-0.8,low_volume,7,polygon
MDAIW,2,5.0,4.08,C,9,,,neutral,0,polygon
MDB,2,5.35,6.25,C,4,,,neutral,0,polygon
MDCX,3,5.0,4.12,C,9,,,neutral,0,finnhub
MDCXW,2,5.0,4.08,C,9,,,neutral,0,finnhub
MDGL,2,5.0,4.08,C,9,,,neutral,0,polygon
MDT,3,5.0,4.12,C,9,,,neutral,0,simulated
MEGL,3,5.0,4.12,C,9,,,neutral,0,polygon
MEHA,2,5.0,4.08,C,9,,,neutral,0,simulated
MELI,2,5.38,6.43,A,9,Internet Retail,-35.6,low_volume,8,polygon
MESH,2,5.0,4.08,C,9,,,neutral,0,polygon
MESHU,2,5.0,4.08,C,9,,,neutral,0,polygon
MESHW,2,5.0,4.08,C,9,,,neutral,0,polygon
MET,2,5.0,4.08,C,9,,,neutral,0,polygon
META,2,5.41,6.62,C,5,,,neutral,0,finnhub
METC,2,5.0,4.08,C,9,,,neutral,0,finnhub
MEVO,3,5.0,4.12,C,9,,,neutral,0,finnhub
MEVOU,2,5.0,4.08,C,9,,,neutral,0,finnhub
MFAN,2,5.31,6.0,B,9,,-0.3,neutral,4,polygon
MFI,2,5.0,4.08,C,9,,,neutral,0,polygon
MFIC,3,4.93,3.7,A,9,Asset Management,-15.1,neutral,6,polygon
MG,2,5.0,4.08,C,9,,,neutral,0,polygon
MGEE,3,5.55,7.36,B,1,Utilities - Regulated Electric,-13.6,low_volume,8,simulated
MGF,2,5.16,5.07,A,9,Asset Management,-5.4,neutral,6,polygon
MGLD,2,5.0,4.08,C,9,,,neutral,0,polygon
MGM,2,4.81,2.91,A,9,Resorts & Casinos,-5.2,low_volume,7,finnhub
MGPI,2,5.51,7.24,A,9,Beverages - Wineries & Distilleries,-49.4,neutral,7,polygon
MGRC,2,5.23,5.51,A,9,Rental & Leasing Services,-8.5,neutral,6,polygon
MGRD,2,5.0,4.08,C,9,,,neutral,0,finnhub
MGRX,2,5.0,4.08,C,9,,,neutral,0,polygon
MGYR,3,4.99,4.06,A,9,Banks - Regional,-5.8,low_volume,6,polygon
MHD,2,5.0,4.08,C,9,,,neutral,0,polygon
MHK,2,5.15,5.01,A,9,"Furnishings, Fixtures & Appliances",-19.3,neutral,7,polygon
MIAX,2,5.0,4.08,C,9,,,neutral,0,finnhub
MIELY,3,5.13,4.88,B,9,Electrical Equipment & Parts,-13.9,low_volume,6,simulated
MIMI,2,5.0,4.08,C,9,,,neutral,0,polygon
MIN,3,5.0,4.12,C,9,,,neutral,0,finnhub
MIR,3,5.0,4.12,C,9,,,neutral,0,finnhub
MIRM,3,5.28,5.77,A,9,Biotechnology,-8.6,low_volume,8,polygon
MITK,3,5.0,4.12,C,9,,,neutral,0,polygon
MITP,2,5.31,6.0,B,9,,-1.3,neutral,4,polygon
MKC,2,5.0,4.08,C,9,,,neutral,0,polygon
MKDWW,3,5.0,4.12,C,9,,,neutral,0,polygon
MKKGY,3,5.0,4.12,C,9,,,neutral,0,simulated
MKLYU,2,4.8,2.85,A,9,Shell Companies,0.0,low_volume,6,polygon
MKSI,2,5.41,6.62,C,2,,,neutral,0,polygon
MKTX,2,5.0,4.08,C,9,,,neutral,0,finnhub
MLAB,2,5.0,4.08,C,9,,,neutral,0,finnhub
MLACR,2,5.0,4.08,C,9,,,neutral,0,finnhub
MLCI,2,5.0,4.08,C,9,,,neutral,0,polygon
MLCIL,3,5.22,5.42,A,9,,-6.3,low_volume,5,polygon
MLECW,3,5.0,4.12,C,9,,,neutral,0,simulated
MLM,2,5.0,4.08,C,9,,,neutral,0,polygon
MLP,2,5.0,4.08,C,9,,,neutral,0,polygon
MLR,2,5.0,4.08,C,9,,,neutral,0,polygon
MMC,2,5.0,4.08,C,9,,,neutral,0,polygon
MMD,3,5.0,4.12,C,9,,,neutral,0,polygon
MMED,3,4.66,2.11,B,9,Medical Instruments & Supplies,-19.5,neutral,7,simulated
MMI,2,4.91,3.53,A,9,Real Estate Services,-8.4,low_volume,8,polygon
MMM,2,5.0,4.08,C,9,,,neutral,0,finnhub
MMSI,2,5.42,6.68,A,9,Medical Instruments & Supplies,-29.4,neutral,7,polygon
MMTX,2,5.0,4.08,C,9,,,neutral,0,polygon
MNDY,2,5.35,6.25,C,4,,,neutral,0,polygon
MNR,3,5.35,6.18,A,1,Oil & Gas E&P,-12.1,neutral,7,finnhub
MNSBP,3,5.0,4.12,C,9,,,neutral,0,finnhub
MNST,3,5.0,4.12,C,9,,,neutral,0,simulated
MNTS,2,5.0,4.08,C,9,,,neutral,0,polygon
MO,2,5.0,4.08,C,9,,,neutral,0,finnhub
MOB,3,5.13,4.88,B,9,Aerospace & Defense,-44.9,low_volume,8,simulated
MOBBW,2,5.0,4.08,C,9,,,neutral,0,simulated
MOBXW,2,6.73,10.0,A,9,,-66.8,dark_pool_buying,7,polygon
MOD,3,4.92,3.65,B,9,Auto Parts,-6.4,neutral,7,simulated
MODD,2,5.61,7.86,A,9,Medical Devices,-79.5,neutral,5,polygon
MOH,2,5.0,4.08,C,9,,,neutral,0,polygon
MOMO,2,5.0,4.08,C,9,,,neutral,0,polygon
MORN,3,5.35,6.18,C,8,,,neutral,0,simulated
MOS,2,5.0,4.08,C,9,,,neutral,0,polygon
MP,2,5.0,4.08,C,9,,,neutral,0,finnhub
MPA,2,5.0,4.08,C,9,,,neutral,0,finnhub
MPAA,2,5.0,4.08,C,9,,,neutral,0,finnhub
MPB,3,5.0,4.12,C,9,,,neutral,0,simulated
MPC,2,5.56,7.55,A,1,Oil & Gas Refining & Marketing,-7.2,neutral,6,polygon
MPLT,2,4.91,3.53,A,9,Biotechnology,-15.3,neutral,5,polygon
MPLX,2,5.0,4.08,C,9,,,neutral,0,polygon
MPTI,2,5.59,7.73,A,2,Electronic Components,-4.8,elevated_volume,8,polygon
MPV,2,5.0,4.08,C,9,,,neutral,0,polygon
MPWR,3,5.41,6.54,B,2,Semiconductors,-7.3,neutral,7,simulated
MPX,3,6.1,10.0,A,9,Recreational Vehicles,-14.8,dark_pool_buying,8,polygon
MQY,3,5.08,4.59,B,9,Asset Management,-1.6,neutral,6,simulated
MRAAY,3,5.54,7.3,B,2,Electronic Components,-2.6,neutral,6,simulated
MRLN,2,5.0,4.08,C,9,,,neutral,0,polygon
MRM,3,5.0,4.12,C,9,,,neutral,0,polygon
MRNA,2,5.68,8.29,A,9,Biotechnology,-7.2,neutral,7,polygon
MRNO,2,5.36,6.31,A,9,Real Estate - Development,-97.4,low_volume,8,polygon
MRNOW,2,5.0,4.08,C,9,,,neutral,0,finnhub
MRVL,2,5.41,6.62,C,2,,,neutral,0,polygon
MRX,3,5.0,4.12,C,9,,,neutral,0,simulated
MS,2,5.0,4.08,C,9,,,neutral,0,simulated
MSA,2,5.0,4.08,C,9,,,neutral,0,polygon
MSAI,2,5.0,4.08,C,9,,,neutral,0,simulated
MSC,2,5.0,4.08,C,9,,,neutral,0,finnhub
MSCI,2,5.0,4.08,C,9,,,neutral,0,finnhub
MSEX,2,5.0,4.08,C,9,,,neutral,0,finnhub
MSFT,2,5.41,6.62,C,5,,,neutral,0,polygon
MSGM,2,5.0,4.08,C,9,,,neutral,0,polygon
MSI,2,5.72,8.54,A,3,Communication Equipment,-17.2,low_volume,8,polygon
MSLE,3,5.99,9.96,B,9,Biotechnology,-56.4,neutral,5,simulated
MSTR,2,5.35,6.25,C,8,,,neutral,0,polygon
MT,2,5.0,4.08,C,9,,,neutral,0,polygon
MTA,2,5.0,4.08,C,9,,,neutral,0,polygon
MTB,2,5.0,4.08,C,9,,,neutral,0,finnhub
MTC,2,5.0,4.08,C,9,,,neutral,0,polygon
MTCH,2,5.0,4.08,C,9,,,neutral,0,polygon
MTD,2,5.09,4.64,A,9,Diagnostics & Research,-23.3,low_volume,8,polygon
MTDR,2,5.52,7.3,A,1,Oil & Gas E&P,-21.2,neutral,7,polygon
MTEX,2,5.0,4.08,C,9,,,neutral,0,polygon
MTG,2,5.0,4.08,C,9,,,neutral,0,finnhub
MTN,3,5.0,4.12,C,9,,,neutral,0,polygon
MTNB,2,5.51,7.24,A,9,Biotechnology,-68.2,low_volume,6,polygon
MTRN,2,5.0,4.08,C,9,,,neutral,0,finnhub
MTRX,3,5.0,4.12,C,9,,,neutral,0,simulated
MTSI,2,5.41,6.62,C,2,,,neutral,0,finnhub
MTW,3,5.23,5.47,B,9,Farm & Heavy Construction Machinery,-14.2,neutral,7,simulated
MTZ,3,5.0,4.12,C,9,,,neutral,0,simulated
MU,2,5.41,6.62,C,2,,,neutral,0,polygon
MUC,2,5.08,4.58,B,9,Asset Management,-0.2,neutral,6,simulated
MUFG,2,5.0,4.08,C,9,,,neutral,0,polygon
MVIS,3,6.32,10.0,B,9,Scientific & Technical Instruments,-73.8,neutral,7,simulated
MVSTW,2,6.51,10.0,A,9,,-85.5,dark_pool_buying,7,polygon
MWYN,3,5.0,4.12,C,9,,,neutral,0,finnhub
MX,3,5.53,7.24,A,2,Semiconductors,-36.7,low_volume,7,polygon
MXC,2,5.0,4.08,C,9,,,neutral,0,polygon
MYFW,3,5.0,4.12,C,9,,,neutral,0,simulated
MYRG,2,5.23,5.51,A,9,Engineering & Construction,-4.8,neutral,7,polygon
MYSE,2,5.0,4.08,C,9,,,neutral,0,finnhub
MYSZ,3,6.63,10.0,B,5,Software - Application,-69.1,dark_pool_buying,8,simulated
MYXXU,2,5.08,4.58,C,9,Shell Companies,,neutral,3,polygon
NA,2,6.31,10.0,A,2,Semiconductors,-86.5,elevated_volume,8,polygon
NAII,3,5.0,4.12,C,9,,,neutral,0,simulated
NAK,2,5.0,4.08,C,9,,,neutral,0,polygon
NAMMW,2,5.0,4.08,C,9,,,neutral,0,finnhub
NAMSW,2,5.84,9.28,A,9,,-37.3,elevated_volume,5,polygon
NAN,3,5.08,4.59,A,9,Asset Management,-0.4,neutral,5,polygon
NAUT,2,5.0,4.08,C,9,,,neutral,0,finnhub
NAVI,3,5.0,4.12,C,9,,,neutral,0,polygon
NB,2,5.0,4.08,C,9,,,neutral,0,finnhub
NBB,3,5.0,4.12,C,9,,,neutral,0,simulated
NBIX,2,5.0,4.08,C,9,,,neutral,0,polygon
NBRGR,3,5.0,4.12,C,9,,,neutral,0,finnhub
NBTB,2,5.0,4.08,C,9,,,neutral,0,polygon
NBXG,2,5.22,5.45,A,9,Asset Management,-0.4,low_volume,6,polygon
NC,2,5.47,6.99,A,1,Thermal Coal,-11.6,low_volume,7,polygon
NCDL,2,5.31,6.0,A,9,Asset Management,-19.8,neutral,5,polygon
NCLH,2,5.0,4.08,C,9,,,neutral,0,finnhub
NCMI,2,5.0,4.08,C,9,,,neutral,0,polygon
NCNA,3,5.89,9.37,B,9,Biotechnology,-92.8,elevated_volume,6,simulated
NCNO,2,5.35,6.25,C,6,,,neutral,0,polygon
NCPLW,3,5.0,4.12,C,9,,,neutral,0,simulated
NCRA,2,5.61,7.86,A,9,Packaged Foods,-94.3,low_volume,8,polygon
NCT,3,5.0,4.12,C,9,,,neutral,0,simulated
NDAQ,2,5.63,7.98,A,8,Financial Data & Stock Exchanges,-11.0,neutral,7,polygon
NDLS,3,5.0,4.12,C,9,,,neutral,0,finnhub
NDSN,2,5.08,4.58,A,9,Specialty Industrial Machinery,-0.9,neutral,7,polygon
NE,2,5.0,4.08,C,9,,,neutral,0,finnhub
NECB,2,5.0,4.08,C,9,,,neutral,0,polygon
NEE,2,5.35,6.25,C,1,,,neutral,0,finnhub
NEGG,2,5.0,4.08,C,9,,,neutral,0,polygon
NEM,2,5.0,4.08,C,9,,,neutral,0,polygon
NEN,2,4.99,4.02,A,9,Real Estate Services,-19.5,low_volume,8,polygon
NEOG,2,4.82,2.97,A,9,Medical Devices,-16.4,low_volume,7,finnhub
NEON,3,5.0,4.12,C,9,,,neutral,0,polygon
NEPH,3,5.0,4.12,C,9,,,neutral,0,finnhub
NESR,3,5.0,4.12,C,9,,,neutral,0,polygon
NET,2,5.19,5.26,A,4,Software - Infrastructure,-14.1,low_volume,8,finnhub
NEU,2,5.0,4.08,C,9,,,neutral,0,polygon
NEWP,2,5.13,4.89,A,9,Silver,-19.3,neutral,6,polygon
NEWTI,2,5.0,4.08,C,9,,,neutral,0,polygon
NEWTO,3,5.0,4.12,C,9,,,neutral,0,simulated
NEWTP,3,5.0,4.12,C,9,,,neutral,0,simulated
NEXM,2,5.51,7.24,B,9,Other Industrial Metals & Mining,-74.7,low_volume,7,simulated
NEXN,2,5.47,6.99,A,9,Advertising Agencies,-24.7,low_volume,8,polygon
NEXR,2,5.66,8.17,A,9,Internet Retail,-99.4,low_volume,8,polygon
NEXT,2,5.0,4.08,C,9,,,neutral,0,polygon
NFGC,2,5.8,9.03,A,9,Gold,-51.7,elevated_volume,7,polygon
NFLX,2,5.0,4.08,C,9,,,neutral,0,finnhub
NGEN,3,5.0,4.12,C,9,,,neutral,0,simulated
NGS,2,5.56,7.55,A,1,Oil & Gas Equipment & Services,-4.7,neutral,7,polygon
NHC,2,5.0,4.08,C,9,,,neutral,0,polygon
NHIC,2,5.0,4.08,C,9,,,neutral,0,polygon
NHICW,2,4.85,3.16,A,9,,0.0,elevated_volume,5,polygon
NHP,2,5.0,4.08,A,9,REIT - Healthcare Facilities,,neutral,5,polygon
NHS,2,4.99,4.02,A,9,Asset Management,-14.5,low_volume,6,polygon
NICE,3,5.94,9.66,A,5,Software - Application,-49.2,neutral,7,polygon
NIPG,3,6.33,10.0,B,9,Entertainment,-83.9,dark_pool_buying,8,simulated
NIU,2,5.91,9.71,B,9,Auto Manufacturers,-58.5,neutral,7,simulated
NIVF,2,5.0,4.08,C,9,,,neutral,0,finnhub
NIXX,2,5.0,4.08,C,9,,,neutral,0,polygon
NJR,2,5.0,4.08,C,9,,,neutral,0,polygon
NKE,2,5.0,4.08,C,9,,,neutral,0,finnhub
NKSH,2,4.91,3.53,A,9,Banks - Regional,-6.1,low_volume,7,polygon
NKTR,2,5.8,9.03,A,9,Biotechnology,-40.2,neutral,6,polygon
NKX,2,5.0,4.08,C,9,,,neutral,0,finnhub
NMAX,2,5.8,9.03,A,9,Broadcasting,-53.0,neutral,7,polygon
